"Date","Price","Open","High","Low","Vol.","Change %"
"12/18/2023","13.05","13.15","13.35","12.90","43.17K","1.56%"
"12/15/2023","12.85","12.90","13.20","12.65","36.48K","-0.77%"
"12/14/2023","12.95","12.90","13.20","12.65","52.18K","-3.36%"
"12/13/2023","13.40","13.35","13.45","12.90","26.63K","0.00%"
"12/12/2023","13.40","13.80","13.95","13.15","35.28K","-3.60%"
"12/11/2023","13.90","14.15","14.15","13.75","26.58K","-1.07%"
"12/08/2023","14.05","14.40","14.55","13.90","27.70K","-2.77%"
"12/07/2023","14.45","14.35","14.70","14.35","29.73K","1.40%"
"12/06/2023","14.25","14.20","14.40","14.05","35.40K","0.00%"
"12/05/2023","14.25","14.40","14.60","14.15","11.37K","-1.04%"
"12/04/2023","14.40","14.30","14.55","14.15","24.72K","1.77%"
"12/01/2023","14.15","14.40","14.40","14.15","17.69K","-2.08%"
"11/30/2023","14.45","14.60","14.60","14.25","13.08K","-1.03%"
"11/29/2023","14.60","14.50","14.65","14.25","12.34K","0.00%"
"11/28/2023","14.60","14.50","14.80","14.45","20.13K","0.34%"
"11/27/2023","14.55","14.60","14.70","14.40","13.96K","-0.34%"
"11/24/2023","14.60","14.70","14.95","14.40","11.80K","-1.02%"
"11/23/2023","14.75","14.75","14.85","14.55","6.57K","0.68%"
"11/22/2023","14.65","14.90","14.95","14.60","15.17K","-1.68%"
"11/21/2023","14.90","14.90","15.10","14.85","14.61K","0.34%"
"11/20/2023","14.85","15.25","15.30","14.85","14.18K","-2.30%"
"11/17/2023","15.20","15.50","15.60","15.10","16.61K","-2.88%"
"11/16/2023","15.65","15.30","15.75","15.20","36.11K","5.89%"
"11/15/2023","14.78","15.00","15.10","14.75","3.25K","-3.40%"
"11/14/2023","15.30","15.90","15.95","15.00","42.79K","-2.86%"
"11/13/2023","15.75","16.60","16.60","15.75","25.88K","-3.96%"
"11/10/2023","16.40","16.70","16.80","16.15","23.85K","1.86%"
"11/09/2023","16.10","16.45","16.80","15.90","27.98K","-1.83%"
"11/08/2023","16.40","17.00","17.10","16.20","32.94K","-2.09%"
"11/07/2023","16.75","16.95","17.15","16.65","30.35K","-1.18%"
"11/06/2023","16.95","17.20","17.35","16.85","24.55K","-1.17%"
"11/03/2023","17.15","17.65","17.75","17.10","33.07K","-3.38%"
"11/02/2023","17.75","18.10","18.25","17.40","29.55K","-4.05%"
"11/01/2023","18.50","19.10","19.15","18.00","30.85K","-4.88%"
"10/31/2023","19.45","20.30","20.35","18.85","21.87K","-5.35%"
"10/30/2023","20.55","21.50","21.50","20.10","24.29K","0.00%"
"10/27/2023","20.55","20.55","21.80","20.40","19.92K","-1.91%"
"10/26/2023","20.95","21.20","21.50","20.60","22.34K","4.23%"
"10/25/2023","20.10","20.25","21.20","19.80","23.08K","-1.23%"
"10/24/2023","20.35","21.10","21.10","19.95","19.02K","-3.55%"
"10/23/2023","21.10","21.75","22.60","20.55","41.56K","-4.31%"
"10/20/2023","22.05","21.75","22.10","21.15","34.22K","5.25%"
"10/19/2023","20.95","20.45","21.70","20.40","30.24K","2.65%"
"10/18/2023","20.41","20.25","20.85","19.90","2.51K","3.34%"
"10/17/2023","19.75","19.30","20.95","19.00","29.15K","2.07%"
"10/16/2023","19.35","19.80","22.30","18.80","24.93K","-0.51%"
"10/13/2023","19.45","17.85","20.45","17.55","37.07K","14.41%"
"10/12/2023","17.00","17.45","18.30","16.80","26.73K","-3.41%"
"10/11/2023","17.60","18.20","18.35","17.35","33.16K","-1.12%"
"10/10/2023","17.80","18.55","18.65","17.70","26.74K","-8.72%"
"10/09/2023","19.50","19.35","20.20","18.50","32.24K","5.12%"
"10/06/2023","18.55","18.95","19.50","18.20","31.08K","-4.63%"
"10/05/2023","19.45","19.35","19.65","18.80","16.04K","-1.52%"
"10/04/2023","19.75","19.65","20.35","19.15","29.54K","0.77%"
"10/03/2023","19.60","18.55","20.00","18.20","23.52K","7.10%"
"10/02/2023","18.30","17.75","19.00","17.60","22.63K","3.39%"
"09/29/2023","17.70","18.30","18.35","17.40","17.43K","-4.32%"
"09/28/2023","18.50","18.70","19.30","18.25","19.84K","-3.65%"
