"Date","Price","Open","High","Low","Vol.","Change %"
"12/30/2025","24,490.41","24,343.19","24,527.94","24,328.42","23.18M","0.57%"
"01/02/2026","24,539.34","24,499.51","24,676.79","24,448.98","48.78M","0.20%"
"01/05/2026","24,868.69","24,681.35","24,872.92","24,639.68","53.50M","1.34%"
"01/06/2026","24,892.20","24,904.68","24,969.17","24,836.33","57.40M","0.09%"
"01/07/2026","25,122.26","24,995.00","25,122.46","24,982.62","57.89M","0.92%"
"01/08/2026","25,127.46","25,128.46","25,217.52","25,024.65","57.58M","0.02%"
"01/09/2026","25,261.64","25,124.02","25,281.18","25,107.92","55.24M","0.53%"
"01/12/2026","25,405.34","25,248.37","25,421.42","25,236.88","47.08M","0.57%"
"01/13/2026","25,420.66","25,408.37","25,507.79","25,338.30","51.67M","0.06%"
"01/14/2026","25,286.24","25,429.75","25,461.36","25,268.27","64.45M","-0.53%"
"01/15/2026","25,352.39","25,275.83","25,378.55","25,233.32","58.30M","0.26%"
"01/16/2026","25,297.13","25,336.01","25,354.11","25,198.53","62.82M","-0.22%"
"01/19/2026","24,959.06","24,940.47","25,070.61","24,911.59","59.77M","-1.34%"
"01/20/2026","24,703.12","24,747.35","24,758.32","24,507.11","61.37M","-1.03%"
"01/21/2026","24,560.98","24,636.55","24,656.73","24,349.54","60.77M","-0.58%"
"01/22/2026","24,856.47","24,877.63","24,937.08","24,772.54","68.31M","1.20%"
"01/23/2026","24,900.71","24,819.94","24,930.15","24,796.93","51.85M","0.18%"
"01/26/2026","24,933.08","24,890.30","24,985.15","24,790.74","46.86M","0.13%"
"01/27/2026","24,894.44","25,008.03","25,020.22","24,848.53","54.95M","-0.15%"
"01/28/2026","24,822.79","24,878.23","24,926.03","24,707.19","64.68M","-0.29%"
"01/29/2026","24,309.46","24,697.38","24,758.73","24,266.33","72.60M","-2.07%"
"01/30/2026","24,538.81","24,376.15","24,585.45","24,366.39","65.55M","0.94%"
"02/02/2026","24,797.52","24,392.09","24,851.70","24,384.21","57.35M","1.05%"
"02/03/2026","24,780.79","24,956.76","25,098.71","24,703.62","69.04M","-0.07%"
"02/04/2026","24,603.04","24,845.59","24,877.91","24,602.88","89.33M","-0.72%"
"02/05/2026","24,491.06","24,607.47","24,663.81","24,272.62","77.75M","-0.46%"
"02/06/2026","24,721.46","24,452.15","24,737.97","24,393.11","57.34M","0.94%"
"02/09/2026","25,014.87","24,860.67","25,016.01","24,714.89","50.67M","1.19%"
"02/10/2026","24,987.85","24,960.59","25,075.75","24,935.34","61.27M","-0.11%"
"02/11/2026","24,856.15","24,956.46","25,001.52","24,834.79","81.18M","-0.53%"
"02/12/2026","24,852.69","25,060.80","25,239.01","24,813.23","83.19M","-0.01%"
"02/13/2026","24,914.88","24,822.30","24,953.15","24,750.47","83.10M","0.25%"
"02/16/2026","24,800.91","24,988.61","25,020.83","24,793.58","47.14M","-0.46%"
"02/17/2026","24,998.40","24,796.82","25,020.64","24,734.04","64.75M","0.80%"
"02/18/2026","25,278.21","25,127.13","25,315.01","25,100.92","67.60M","1.12%"
"02/19/2026","25,043.57","25,198.38","25,228.94","24,983.89","57.79M","-0.93%"
"02/20/2026","25,260.69","25,070.00","25,331.06","25,004.81","61.96M","0.87%"
"02/23/2026","24,991.97","25,114.39","25,194.93","24,937.56","51.82M","-1.06%"
"02/24/2026","24,986.25","24,952.16","25,091.95","24,878.10","60.64M","-0.02%"
"02/25/2026","25,175.94","25,051.84","25,184.41","24,988.61","55.14M","0.76%"
"02/26/2026","25,289.02","25,095.86","25,318.95","25,088.49","57.06M","0.45%"
"02/27/2026","25,284.26","25,294.37","25,405.97","25,188.30","95.18M","-0.02%"
"03/02/2026","24,638.00","24,695.44","24,897.61","24,577.42","78.32M","-2.56%"
"03/03/2026","23,790.65","24,207.44","24,239.52","23,601.11","105.23M","-3.44%"
"03/04/2026","24,205.36","23,901.32","24,242.49","23,814.89","74.83M","1.74%"
"03/05/2026","23,815.75","24,145.44","24,366.81","23,754.65","77.03M","-1.61%"
"03/06/2026","23,591.03","23,942.89","24,028.44","23,342.88","88.26M","-0.94%"
"03/09/2026","23,409.37","22,998.94","23,470.80","22,927.55","71.51M","-0.77%"
"03/10/2026","23,968.63","23,886.38","24,061.15","23,765.24","76.59M","2.39%"
"03/11/2026","23,640.03","23,725.21","23,824.73","23,533.70","59.77M","-1.37%"
"03/12/2026","23,589.65","23,577.82","23,703.55","23,368.07","78.26M","-0.21%"
"03/13/2026","23,447.29","23,381.91","23,762.12","23,293.52","62.33M","-0.60%"
"03/16/2026","23,564.01","23,480.50","23,699.50","23,334.97","63.88M","0.50%"
"03/17/2026","23,730.92","23,500.34","23,820.58","23,464.84","62.74M","0.71%"
"03/18/2026","23,502.25","23,837.20","23,957.10","23,449.56","76.03M","-0.96%"
"03/19/2026","22,839.56","23,160.58","23,180.14","22,759.42","106.70M","-2.82%"
"03/20/2026","22,380.19","23,083.89","23,176.17","22,369.47","174.29M","-2.01%"
"03/23/2026","22,653.86","21,947.82","23,178.70","21,863.81","104.93M","1.22%"
"03/24/2026","22,636.91","22,677.09","22,730.83","22,350.34","57.87M","-0.07%"
"03/25/2026","22,957.08","22,961.89","23,079.37","22,815.71","60.50M","1.41%"
"03/26/2026","22,612.97","22,740.71","22,813.41","22,557.10","57.62M","-1.50%"
"03/27/2026","22,300.75","22,612.93","22,631.76","22,215.86","59.19M","-1.38%"
"03/30/2026","22,562.88","22,213.86","22,562.88","22,209.45","56.25M","1.18%"
"03/31/2026","22,680.04","22,578.84","22,850.70","22,491.51","68.66M","0.52%"
"04/01/2026","23,298.89","23,326.89","23,377.65","23,027.04","75.34M","2.73%"
"04/02/2026","23,168.08","22,935.23","23,235.16","22,677.92","62.86M","-0.56%"
"04/07/2026","22,921.59","23,181.65","23,397.89","22,842.14","59.11M","-1.06%"
"04/08/2026","24,080.63","24,021.81","24,163.91","23,875.79","93.92M","5.06%"
"04/09/2026","23,806.99","23,981.22","23,989.01","23,673.12","56.94M","-1.14%"
"04/10/2026","23,803.95","23,827.54","24,043.59","23,767.71","60.87M","-0.01%"
"04/13/2026","23,742.44","23,562.19","23,756.85","23,482.01","53.36M","-0.26%"
"04/14/2026","24,044.22","23,953.93","24,087.30","23,938.11","68.22M","1.27%"
"04/15/2026","24,066.70","24,060.97","24,127.01","23,996.80","53.55M","0.09%"
"04/16/2026","24,154.47","24,135.49","24,259.66","24,059.17","56.59M","0.36%"
"04/17/2026","24,702.24","24,150.47","24,792.46","24,146.58","96.83M","2.27%"
"04/20/2026","24,417.80","24,385.04","24,497.38","24,290.00","52.07M","-1.15%"
"04/21/2026","24,270.87","24,508.20","24,606.84","24,247.31","51.55M","-0.60%"
"04/22/2026","24,194.90","24,373.41","24,399.57","24,151.89","62.50M","-0.31%"
"04/23/2026","24,155.45","24,076.70","24,204.47","23,991.78","61.72M","-0.16%"
"04/24/2026","24,128.98","24,217.70","24,330.62","23,998.07","65.31M","-0.11%"
"04/27/2026","24,083.53","24,196.43","24,382.32","24,049.44","49.73M","-0.19%"
"04/28/2026","24,018.26","24,067.91","24,153.99","23,897.24","56.78M","-0.27%"
"04/29/2026","23,954.56","24,072.90","24,110.00","23,880.52","65.98M","-0.27%"
"04/30/2026","24,292.38","23,715.71","24,293.11","23,715.71","76.83M","1.41%"
"05/04/2026","23,991.27","24,274.50","24,406.64","23,974.74","68.23M","-1.24%"
"05/05/2026","24,401.70","24,014.65","24,403.56","23,988.92","67.65M","1.71%"
"05/06/2026","24,918.69","24,636.16","25,152.51","24,634.76","95.38M","2.12%"
"05/07/2026","24,663.61","24,940.36","25,021.02","24,650.99","70.01M","-1.02%"
"05/08/2026","24,338.63","24,447.65","24,513.52","24,289.72","60.38M","-1.32%"
"05/11/2026","24,350.28","24,333.31","24,362.80","24,202.33","62.64M","0.05%"
"05/12/2026","23,954.93","24,048.25","24,210.74","23,920.70","65.28M","-1.62%"
"05/13/2026","24,136.81","24,129.57","24,226.17","24,002.46","63.45M","0.76%"
"05/14/2026","24,456.26","24,366.42","24,492.95","24,329.74","50.44M","1.32%"
"05/15/2026","23,950.57","24,229.29","24,297.95","23,917.63","65.37M","-2.07%"
"05/18/2026","24,307.92","23,833.11","24,430.98","23,797.33","62.43M","1.49%"
"05/19/2026","24,400.65","24,370.50","24,690.81","24,358.75","61.33M","0.38%"
"05/20/2026","24,737.24","24,345.32","24,885.56","24,287.67","58.51M","1.38%"
"05/21/2026","24,606.77","24,692.21","24,894.63","24,534.79","53.38M","-0.53%"
